-11,249999	35,5	-17,994999
-27,14	-0,4300003	-21,194998
-27,14	-0,4300003	-24,394999
-27,14	-0,4300003	-27,594997
-51,46	32,989998	-41,271427
30,439999	-16,869999	-34,82714
30,439999	-16,869999	-28,382856
-11,179999	-38,95	-23,334284
-11,179999	-38,95	-18,285713
-11,179999	-38,95	-13,237143
7,6500006	-93,71	-3,910712
7,6500006	-93,71	5,415718
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-9,249999	12,94	10,678572
-9,249999	12,94	11,001428
-32,75	0,8199997	10,511427
-32,75	0,8199997	10,021428
-24,43	22,91	12,672143
-24,43	22,91	5,9114294
-18,279999	43,03	-1,8471442
-18,279999	43,03	-8,21
-18,279999	43,03	-14,572856
-18,279999	43,03	-20,935715
-18,279999	43,03	-32,555
-18,279999	43,03	-44,174286
34,25	19,3	-41,521423
26,830002	-26,560001	-36,122856
26,830002	-26,560001	-30,724283
26,830002	-26,560001	-25,32571
26,830002	-26,560001	-19,114279
26,830002	-26,560001	-12,902852
26,21	-52,600002	-3,892139
-28,039997	-3,1000004	-2,2921398
-28,039997	-3,1000004	0,30571637
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-15,53	-0,47000027	10,21643
-10,159999	9,259999	13,208573
-10,159999	9,259999	16,200716
-10,159999	9,259999	13,745715
-10,159999	9,259999	8,545
-10,159999	9,259999	3,3442874
-10,159999	9,259999	-1,8564279
-8,739999	24,36	-8,034284
-8,739999	24,36	-14,212143
13,540001	-27,970001	-16,876429
13,540001	-27,970001	-12,129998
-67,270004	-69,9	-10,160712
-67,270004	-69,9	-8,897141
35,31	6,16	-5,739285
35,31	6,16	-2,581428
3,3400006	-18,869999	0,3921438
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
51,350002	-62,489998	12,383573
51,350002	-62,489998	21,902143
-24,199997	28,239998	20,520716
-24,199997	28,239998	19,139284
-24,199997	28,239998	12,428572
-24,199997	28,239998	5,717857
-7,6099997	13,099999	4,0507135
-7,6099997	13,099999	2,3835711
0,32000065	16,63	-0,86357117
-25,449997	37,97	-7,475713
-25,449997	37,97	-13,592141
-12,899999	2,7799997	-14,149283
-12,899999	2,7799997	-14,706428
-12,899999	2,7799997	-15,26357
-12,899999	2,7799997	-24,514997
28,760002	13,57	-31,561422
28,760002	13,57	-26,73071
28,760002	13,57	-21,899996
28,760002	13,57	-17,069284
28,760002	13,57	-12,238568
-20,32	-29,810001	-10,081424
-20,32	-29,810001	-7,9242816
20,560001	-115,6	2,9664328
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-40,01	-34,050003	11,175003
-40,01	-34,050003	11,869288
-16,59	15,92	10,667147
-16,59	15,92	9,465003
-16,59	15,92	8,262859
-12,86	6,2299995	5,8142877
-13,96	17,96	2,4492886
-13,96	17,96	-0,9157118
-13,96	17,96	-4,280711
-13,96	17,96	-7,6457114
-13,96	17,96	-10,603569
-84,96	-11,3	-16,542856
-84,96	-11,3	-31,529999
-48,87	4,04	-34,883568
-48,87	4,04	-38,237144
-0,6199999	-36,64	-35,23857
-0,6199999	-36,64	-30,343573
-0,6199999	-36,64	-25,448574
5,7300005	-18,16	-21,42
2,9100003	-34,09	-17,413574
2,9100003	-34,09	-12,490717
2,9100003	-34,09	-7,567858
2,9100003	-34,09	-2,645001
2,9100003	-34,09	2,2778583
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-15,919999	17,3	10,775001
-11,649999	14,98	6,299999
-8,509999	36,09	0,5414287
-8,509999	36,09	-5,2171426
-8,509999	-3,1400003	-7,307142
-40,399998	-32,4	-10,521428
-40,399998	-32,4	-13,735713
-40,399998	-32,4	-16,949999
-87,51	-70,57	-20,802856
-87,51	-70,57	-24,655714
-87,51	-70,57	-23,492857
-87,51	-70,57	-22,33
-2,8999996	-18,71	-18,827856
-2,8999996	-18,71	-15,325714
-2,8999996	-13,260001	-12,212858
-2,8999996	-13,260001	-9,570715
-2,8999996	-13,260001	-5,645
43,54	-79,12	6,302143
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-24,55	16,279999	-11,264999
-24,55	16,279999	-12,971428
-18,470001	41,969997	-16,078571
-18,470001	41,969997	-21,524998
-18,470001	41,969997	-26,97143
-18,470001	41,969997	-32,028572
-18,470001	41,969997	-37,085716
-18,470001	41,969997	-42,142857
13,18	0,8999996	-50,027138
5,3800006	17,689999	-46,899998
5,3800006	17,689999	-43,772854
5,3800006	17,689999	-40,645714
5,3800006	-24,2	-34,3
-11,569999	-55,230003	-28,265
1,1000004	-67,51	-20,447855
1,1000004	-67,51	-12,630712
1,1000004	-67,51	-3,4128537
-39,93	2,4699998	-2,1242833
-39,93	2,4699998	-0,83571297
-39,93	2,4699998	0,45285743
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-9,8	6,5899997	-10,504286
11,14	-18,48	-13,289286
33,420002	7,6899996	-16,352144
33,86	-0,8299999	-10,845714
33,86	-0,8299999	-5,339286
-0,42999935	-18,990002	-0,9849987
-0,42999935	-18,990002	0,5114299
-0,42999935	-18,990002	2,0078585
-0,42999935	-18,990002	3,5042872
-0,42999935	-18,990002	7,2285724
-11,14	-50,45	12,434999
-26,949997	6,5099998	12,443572
-26,949997	6,5099998	11,224287
-26,949997	6,5099998	10,005002
-26,949997	6,5099998	8,785716
-26,949997	6,5099998	4,280003
-26,949997	6,5099998	0,052145276
-36,199997	14,86	-6,072854
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-36,199997	30,52	-13,316426
-36,199997	30,52	-19,407854
-36,199997	30,52	-25,499283
-36,199997	30,52	-31,590712
-36,199997	30,52	-37,68214
-36,199997	30,52	-43,773567
-36,199997	30,52	-51,347134
-83,39	-37,39	-52,24285
-83,39	-37,39	-53,13857
-83,39	-37,39	-54,034283
-12,509999	-34,09	-50,102856
-12,509999	-43,030003	-45,532856
-12,509999	-43,030003	-40,962852
-12,509999	-43,030003	-35,13571
3,1000004	-112,82	-22,089996
-19,259998	-4,63	-18,369282
-19,259998	-4,63	-14,648567
-31,5	14,629999	-13,177856
-31,5	14,629999	-11,707141
-31,5	14,629999	-10,236426
-31,5	14,629999	-8,765712
-31,5	14,629999	-8,774998
-16,71	22,4	-8,282856
-16,71	22,4	-7,790713
-16,71	22,4	-12,125714
-16,71	22,4	-17,099285
-16,71	22,4	-22,072855
7,6900005	-15,54	-22,593569
32,72	1,5699997	-28,64857
32,72	1,5699997	-25,378569
32,72	-53,510002	-18,174282
32,72	-53,510002	-8,7199955
9,34	-24,48	-3,009285
9,34	-24,48	2,7014291
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
15,81	15,959999	-10,738571
15,81	15,959999	-16,908571
-16,630001	38,239998	-23,24357
-16,630001	38,239998	-29,578568
22,990002	-5,42	-25,551426
22,990002	-5,42	-21,524282
22,990002	-5,42	-17,49714
22,990002	-5,42	-13,469996
5,3400006	26,79	-13,004282
5,3400006	26,79	-11,382141
5,3400006	-26,95	-5,9214263
5,3400006	-26,95	-0,46071297
5,3400006	-26,95	4,10143
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-80,22	12,9	-17,239286
-80,22	12,9	-25,92
-80,22	13,41	-34,637142
-23,14	31,259998	-36,990715
-23,14	31,259998	-39,344288
-23,14	31,259998	-45,536434
-23,14	31,259998	-51,728577
-18,32	-41,66	-52,367863
-78,21	-20,599998	-54,112858
-78,21	-20,599998	-55,857857
-78,21	-20,599998	-57,602856
-78,21	-20,599998	-59,34786
-58,05	-55,86	-57,13428
10,910001	-33,34	-47,32214
-11,37	-33,5	-39,089996
-11,37	-33,5	-30,857853
-11,37	-33,5	-22,589281
4,0000005	-114,66	-10,227855
4,0000005	-114,66	2,1335754
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-17,77	35,77	-11,988569
-17,77	35,77	-17,39357
-16,71	23,46	-21,84357
29,5	56,01	-32,21286
29,5	56,01	-42,58215
29,5	56,01	-41,79429
29,5	56,01	-41,006435
29,5	56,01	-40,218575
39,23	-0,5500002	-34,90929
82,299995	-137,41	-16,747864
82,299995	-137,41	2,7699955
19,34	-38,800003	10,747139
19,34	-38,800003	18,724285
19,34	-38,800003	26,701431
-17,45	16,939999	28,069288
-17,45	16,939999	29,437147
-17,45	16,939999	29,849997
-88,65	-1,4499998	25,514997
-88,65	-1,4499998	21,179996
-88,65	-1,4499998	16,844997
-20,79	36,16	14,670712
-20,79	36,16	12,496423
-20,79	36,16	5,5871396
-20,79	36,16	-14,174286
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-20,79	36,16	-33,93572
-20,79	36,16	-42,156433
8,790001	-13,849999	-44,692146
8,790001	-13,849999	-47,227863
8,790001	-13,849999	-43,15429
8,790001	-13,849999	-39,080715
8,790001	-24,68	-34,23357
5,7700005	20,67	-29,069284
5,7700005	20,67	-23,905
62,100002	-75,36	-7,8578534
62,100002	-75,36	6,0285745
-11,099999	29,029999	7,2300005
-11,099999	29,029999	8,43143
-12,12	2,4299998	11,460001
-12,12	2,4299998	14,488571
-12,12	2,4299998	17,517145
-16,79	25,529999	12,877143
-16,79	25,529999	8,237142
-16,79	25,529999	3,597143
-17,57	44,399998	-2,4464278
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-45,03	0,03999996	-10,211428
-45,03	0,03999996	-12,366429
-45,03	0,03999996	-25,404285
5,5700006	-66,69	-30,061432
5,5700006	-66,69	-22,033571
5,6900005	-25,260002	-16,95643
5,6900005	-25,260002	-13,7064295
5,6900005	-25,260002	-10,45643
5,6900005	-25,260002	-7,206429
-48,989998	-61,71	-3,274999
-48,989998	-61,71	0,6564308
-48,989998	-61,71	4,587859
-31,419998	14,629999	5,725002
-31,419998	14,629999	5,655003
-5,96	16,55	7,2664294
-5,96	16,55	8,87786
-71,82	13,879999	5,975718
-71,82	13,879999	-5,30714
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-39,46	33,54	-15,682855
-39,46	33,54	-23,107855
-39,46	33,54	-30,532854
-29,02	-46,210003	-31,515713
-126,54001	-19,46	-41,375
-126,54001	-19,46	-49,93214
-126,54001	-19,46	-58,48929
-14,2	-77,200005	-54,897858
9,690001	-44,600002	-47,730717
9,690001	-44,600002	-40,563576
11,690001	-73,590004	-32,864292
11,690001	-73,590004	-25,165005
5,1800003	-47,86	-15,255003
5,1800003	-47,86	-5,345002
5,1800003	-47,86	3,6578555
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-18,509998	11,299999	11,990001
-73,82	14,2	13,351432
-73,82	14,2	14,712862
5,7700005	34,2	8,182148
5,7700005	34,2	2,2735753
-23,34	-26,170002	-1,4021399
-23,34	-26,170002	-7,291425
-23,34	-26,170002	-13,180713
-23,34	-26,170002	-16,76714
-23,34	-26,170002	-20,353563
-23,34	-26,170002	-23,93999
6,55	2,8599997	-21,547132
6,55	2,8599997	-19,154276
6,55	2,8599997	-16,761427
3,6900005	-50,600002	-10,754283
17,460001	-143,81	7,052144
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-34,28	14,629999	-12,158571
-21,77	22,439999	-15,518572
-21,77	22,439999	-18,87857
-41,89	33,5	-24,465715
-41,89	33,5	-30,114288
-41,89	33,5	-35,76286
-18	-3,5300007	-37,06
-18	-3,5300007	-41,971428
-36,44	-38,95	-53,311428
-36,44	-38,95	-47,640713
-96,490005	32,829998	-51,386425
36,88	-29,27	-41,170002
36,88	-29,27	-30,953573
36,88	-29,27	-22,735
7,8900003	-26,130001	-16,811428
7,8900003	-26,130001	-11,223572
7,8900003	-26,130001	-5,635715
-8,31	-113,25	7,245
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-8,31	-113,25	20,125715
-8,31	-113,25	33,00643
-19,41	16,939999	31,443571
-19,41	16,939999	29,880716
-12,2699995	-0,94000053	28,892145
-12,2699995	-0,94000053	27,903574
-12,2699995	-0,94000053	36,331432
-12,2699995	-0,94000053	30,797152
-6,55	36,28	23,012863
-6,55	36,28	15,228576
-6,55	36,28	9,739289
-43,42	-35,38	6,7350016
-43,42	-35,38	3,7307134
-137,33	45,42	-16,818571
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
41,74	-3,6900005	-21,069284
41,74	-3,6900005	-25,320002
41,74	-3,6900005	-19,478573
7,9700003	-28,400002	-14,2842865
7,9700003	-28,400002	-10,877145
-14,04	-138,63	-1,1685721
-14,04	-138,63	8,540001
-19,919998	-44,600002	11,112144
-19,919998	-44,600002	15,934287
-19,919998	-44,600002	20,75643
-16,239998	17,92	21,375713
-16,239998	17,92	19,509998
-15,37	0,65999985	18,939283
-15,37	0,65999985	30,847857
-24,509998	29,220001	23,764997
-24,509998	29,220001	16,68214
-24,509998	29,220001	9,599286
-24,509998	29,220001	3,1635718
-129,01001	-30,720001	-6,4550004
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-129,01001	4,7799997	-24,910715
-129,01001	4,7799997	-43,36643
-129,01001	4,7799997	-54,68571
40,49	32,75	-55,895718
40,49	32,75	-57,10572
9,77	-23,93	-52,258575
9,77	-23,93	-47,41143
9,77	-23,93	-43,859283
-11,569999	-41,66	-40,565002
-11,569999	-41,66	-34,57786
87,95	-115,29	-16,222857
87,95	-115,29	2,132141
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-14,28	14,35	15,1164255
-14,28	14,35	22,627855
3,8100004	19,14	31,089283
3,8100004	19,14	29,441427
-39,93	46,17	22,738571
-39,93	46,17	14,181427
-19,41	-24,710003	12,152855
-19,41	-24,710003	10,124283
-19,41	-24,710003	8,353572
-19,41	-24,710003	6,5828557
13,97	-0,94000053	-6,8692846
9,89	-83,01	-14,750719
8,4800005	-27,260002	-9,505004
8,4800005	-27,260002	-4,259284
8,4800005	-27,260002	0,33857346
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
10,320001	-66,06	14,390001
32,37	-7,9700003	18,36643
32,37	-7,9700003	27,397858
-26,359997	10,2	30,93643
-26,359997	10,2	27,94643
-16,470001	16,59	25,20643
-16,470001	16,59	22,46643
-16,470001	16,59	19,726429
-61,459995	15,73	13,147858
-61,459995	15,73	0,9985733
-36,44	36,28	-6,748571
-36,44	36,28	-14,495713
-36,44	36,28	-22,242857
19,54	-37,86	-23,598572
-124,229996	-27,5	-35,96357
-124,229996	-27,5	-45,754284
2,9500003	-106,62	-40,809284
2,9500003	-106,62	-30,371426
11,3	-36,170002	-24,369282
11,3	-36,170002	-18,61714
3,3400006	-60,29	-11,710711
3,3400006	-60,29	-4,804282
-2,62	-88,42	6,83786
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-28,199997	-3,92	10,6171465
-28,199997	-3,92	14,077144
-28,199997	-3,92	17,537144
-28,199997	-3,92	20,997143
-17,649998	12,24	14,762145
-17,649998	12,24	19,536432
-118,46001	19,42	16,597147
-118,46001	19,42	-1,0778548
-13,7300005	31,380001	-12,126429
-13,7300005	31,380001	-18,739286
-21,649998	30,119999	-25,827856
-21,649998	30,119999	-34,070713
-21,649998	30,119999	-42,31357
-46,129997	-12,320001	-50,857143
-46,129997	-12,320001	-51,53786
-45,699997	46,76	-56,407864
16,28	-49,27	-49,991425
16,28	-49,27	-43,575005
1,1000004	-26,130001	-39,495003
1,1000004	-26,130001	-35,415
-8,9800005	8,2	-26,79357
-8,9800005	8,2	-18,172138
-8,9800005	8,2	-16,17714
35,31	-59,82	-6,159997
35,31	-59,82	4,3328595
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3,7700005	19,45	15,402861
3,7700005	19,45	9,600717
-20,59	34,64	0,9735726
-20,59	34,64	-4,916427
-14,669999	-42,68	-4,8607135
-14,669999	-42,68	-1,6328555
-14,669999	-42,68	1,5950023
9,93	-15,03	4,605002
9,93	-15,03	-0,4071421
16,05	-43,27	-2,964998
16,05	-43,27	3,6535726
7,9700003	-27,300003	8,554286
7,9700003	-27,300003	12,012145
1,1800003	-57,86	17,167858
1,1800003	-57,86	22,505001
1,1800003	-57,86	27,842146
63,08	-14,12	37,30143
-35,77	5,33	38,310722
-35,77	5,33	33,37429
-13,8	11,179999	29,589289
-13,8	11,179999	25,804287
-70,450005	17,92	17,709288
-70,450005	17,92	9,614286
-35,26	31,61	0,6007162
-35,26	31,61	-8,412854
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-22,98	-23,380001	-10,903569
-22,98	-23,380001	-13,394285
-22,98	-23,380001	-17,582857
-34,949997	-31,380001	-22,055002
-34,949997	-31,380001	-26,527143
-36,52	-81,67	-28,816431
-36,52	-81,67	-22,655716
11,58	8,78	-19,520004
11,58	8,78	-17,535717
4,7100005	-35,7	-12,865001
4,7100005	-35,7	-3,6664279
1,1800003	-138,83	12,646429
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-68,8	-6,4700003	12,9707155
-68,8	-6,4700003	13,295003
-68,8	-6,4700003	8,814286
-68,8	-6,4700003	4,3335724
-30,359997	19,22	0,7635732
-30,359997	19,22	-2,5228543
-50,129997	5,29	-6,2264276
-50,129997	5,29	-13,409998
-50,129997	5,29	-20,59357
11,34	29,14	-22,064999
-18,079998	31,73	-25,822855
-18,079998	31,73	-32,26714
-18,079998	31,73	-38,711422
-16,119999	-8,79	-49,23571
-81,350006	3,29	-50,829285
-81,350006	3,29	-52,422855
26,25	-35,11	-43,587856
26,25	-35,11	-34,752857
-2,5499992	-24,48	-29,645002
-2,5499992	-24,48	-24,537144
-2,5499992	-24,48	-19,012146
-4,74	-10,12	-14,66929
-4,74	-10,12	-10,326431
-16,349998	-122,66	-1,4614279
-16,349998	-122,66	9,69
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-12,669999	21,259998	10,824286
-12,669999	21,259998	11,958572
-22,079998	10,08	10,184999
-22,079998	10,08	13,933572
-10,94	23,57	17,514286
-10,94	23,57	10,6664295
-19,61	31,380001	2,6414306
-19,61	31,380001	-2,5671403
40,010002	-16,75	-0,07928494
40,010002	-16,75	2,4085736
-92,810005	-9,53	-3,9242842
-92,810005	-9,53	-10,257141
29,93	-6,4400005	-15,252858
29,93	-6,4400005	-20,24857
6,3200006	-26,240002	-15,499285
6,3200006	-26,240002	-10,750002
6,3200006	-26,240002	-6,127145
-6,8599997	-44,45	-1,1450015
-6,8599997	-44,45	4,0050006
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
64,61	0,2699995	11,065713
-23,41	8,86	12,402857
-23,41	8,86	13,739999
-23,41	8,86	7,3807144
-20,16	10,9	1,1078569
-20,16	10,9	4,837857
14,52	5,7599998	11,412143
14,52	5,7599998	9,440001
-21,34	48,44	1,8578578
-21,34	48,44	-5,452142
-21,34	48,44	-12,762141
-8,159999	3,9999995	-15,956429
-8,159999	3,9999995	-19,509998
-22,669998	-11,3	-23,007141
-22,669998	-11,3	-28,414999
5,8900003	-47,620003	-22,287855
5,8900003	-47,620003	-16,160711
8,120001	-30,52	-11,095713
8,120001	-30,52	-6,1171417
6,3600006	-53,940002	0,4085726
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
49,59	-0,6700001	14,911431
-30,949997	-2,1599998	17,839289
-30,949997	-2,1599998	20,767145
-25,849998	12,04	18,929287
-25,849998	12,04	17,091427
-25,849998	12,04	15,197145
-57,899998	15,57	10,76143
-57,899998	15,57	1,6914291
-57,899998	15,57	-7,3785706
-35,69	37,89	-15,394282
10,320001	5,6499996	-17,820713
10,320001	5,6499996	-21,794283
-37,379997	-31,11	-25,832138
-37,379997	-31,11	-29,869995
-32,12	-67,55	-30,929281
-32,12	-67,55	-26,342142
20,71	2,9799995	-23,019281
20,71	2,9799995	-19,046427
-5,0199995	-29,66	-14,579999
-5,0199995	-29,66	-10,113568
6,0400004	-126,43001	4,596429
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-56,13	-24,95	10,637858
-56,13	-24,95	13,6664295
-56,13	-24,95	11,105718
-26,98	15,7699995	7,7185755
-26,98	15,7699995	5,1128583
-59,350002	-1,0200005	1,3942882
-59,350002	-1,0200005	-5,302857
-21,89	23,02	-11,041429
-21,89	23,02	-15,515716
-19,880001	27,259998	-20,149288
-19,880001	27,259998	-25,276428
-21,649998	-1,2600002	-28,492857
-21,649998	-1,2600002	-39,411434
-62,52	1,3299999	-41,745
-62,52	1,3299999	-44,07857
